symbol,revenuePerShare,trailingPE,earningsQuarterlyGrowth,previousClose,open,dayLow,dayHigh,volume,trailingEps,pegRatio,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare.1,earningsGrowth,revenueGrowth
BCG.BO,37.68,2.128388,0.16,14.86,14.81,14.67,15.15,5268166,7.01,7.752124646,22332307456,72614166656,76064849920,118.1582281,37.68,0.161,0.142
GMPL.BO,368.6800454,inf,1.272780739,181,180,180,180.5,14000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SHRIRAMPPS.BO,39.885,27.79661,-0.174,107.6,107.55,107.45,116.55,269219,4.13,7.752124646,920924992,6544900096,6801430016,52.533,39.885,-0.176,0.258
ASHNI.BO,368.6800454,inf,1.272780739,6.87,6.9,6.88,6.98,283117,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
YASHPAKKA.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
BALGOPAL.BO,368.6800454,inf,1.272780739,33.39,34.1,31.8,34.1,200,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
GRWRHITECH.BO,679.886,21.834156,0.838,1665.35,1665.35,1661.05,1798,4323,81.1,7.752124646,2528463872,536899968,15794502656,2.787,679.886,0.837,0.399
TATACONSUM.BO,160.434,86.96125,-0.207,1134.2,1134.2,1118.7,1140,50803,12.9,7.752124646,20436400128,15114500096,1.49E+11,8.875,160.434,-0.208,0.095
SETFNIFBK.NS,368.6800454,18.925312,1.272780739,471.39,471,469.87,473.77,607233,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
STARHEALTH.BO,231.259,39.985218,0.376,540.35,541.55,539,545.4,14604,13.53,7.752124646,11659430912,4700000256,1.35E+11,7.004,231.259,0.373,0.164
ASIANENE.BO,56.592,212.7612,1.272780739,283,284.15,284.1,296.95,19898,1.34,7.752124646,123157752,74090000,2150266880,3.222,56.592,1.072591783,2.282
ZOMATO.BO,12.637,inf,1.272780739,169.35,170.5,169.1,174.9,1536908,-0.02,7.752124646,-5606499840,5209999872,1.06E+11,2.64,12.637,1.072591783,0.688
JUNIORBEES.BO,368.6800454,inf,1.272780739,625.81,627.76,623.38,630.49,17564,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
HLEGLAS.BO,136.539,57.82322,-0.756,441.55,450.4,437,450.4,4912,7.58,7.752124646,1250489216,3648628992,9599962112,79.166,136.539,1.072591783,0.117
CPSEETF.NS,368.6800454,13.55989,1.272780739,78.39,78.9,77.92,79.18,6213671,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
BRIGHT-SM.NS,368.6800454,inf,1.272780739,8.85,8.9,8.6,9,183000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SOLEX-SM.NS,368.6800454,inf,1.272780739,834.4,834.4,834.4,858,9600,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ICICI500.NS,368.6800454,27.181051,1.272780739,32.15,32.15,31.95,32.4,109058,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
PGINVIT-IV.NS,368.6800454,inf,1.272780739,95.18,95.77,94.6,95.77,1470657,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
OLECTRA.BO,151.25,161.23758,0.877,1771.8,1771,1755.1,1804.55,48959,11.07,7.752124646,1794509440,1309320960,12412399616,14.974,151.25,0.88,0.334
PARAS.BO,61.306,76.92308,-0.318,646.95,645.95,644.3,660.45,7302,8.45,7.752124646,562102976,395900000,2392304128,9.244,61.306,-0.316,0.054
11AMD.BO,368.6800454,inf,1.272780739,14.35,14.35,14.35,14.35,1,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ANURAS.BO,131.461,55.864235,-0.571,892.9,886.05,882.4,903.6,5538,15.91,7.752124646,3936395008,11170719744,15540190208,43.106,131.461,-0.679,-0.228
HDFCMFGETF.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
COFORGE.BO,1468.188,49.50576,0.043,5706.1,5689.95,5465.95,5689.95,18605,111.99,7.752124646,12060749824,12092999680,89904996352,35.282,1468.188,0.037,0.13
TARC.BO,9.032,370.92105,1.272780739,134.25,139.65,135.1,140.95,42031,0.38,7.752124646,1178007808,13321325568,2668357120,97.945,9.032,1.072591783,-0.901
NRL-SM.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SPANDANA.BO,129.735,12.284321,0.785,823.05,821,814.1,840.1,7361,66.65,7.752124646,12331239082,77631913984,9211969536,231.073,129.735,0.755,0.605
MFL.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
LEXUS-SM.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
TRANWAY.BO,368.6800454,inf,1.272780739,6.35,6.35,6.35,6.35,10000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
BEARD-RE.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
PAZEL.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
PARVATI.BO,368.6800454,inf,1.272780739,10.67,10.9,10.5,10.95,24168,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
RJSHAH.BO,368.6800454,inf,1.272780739,445.9,445.9,445.9,445.9,50,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
NETFPHARMA.NS,368.6800454,30.974382,1.272780739,12.87,12.99,12.74,12.99,170022,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SHAREINDIA.BO,404.779,13.830953,0.249,1601.6,1607.05,1594.15,1635,12724,117.66,7.752124646,12331239082,6290424832,13119874048,51.081,404.779,0.173,0.321
BIRET.BO,41.853,208.30579,0.116,251.81,251.81,249.47,252.48,6911,1.21,7.752124646,11066540032,1.19E+11,15790940160,95.796,41.853,-0.152,0.742
DATAPATTNS.BO,94.712,76.913666,0.53,2356.5,2353.35,2303,2372.35,12352,30.23,7.752124646,2012800000,27000000,5226100224,0.225,94.712,0.417,0.248
63MOONS.NS,118.588,9.737796,3.218,407.15,414.95,398.3,414.95,88949,41.38,7.752124646,1611769472,55207000,5461806080,0.171,118.588,3.218,0.724
SKL.BO,368.6800454,inf,1.272780739,12.5,11.88,11.88,11.88,10000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
LXCHEM.BO,105.056,66.23656,-0.001,228,228,228,249.9,656983,3.72,7.752124646,2262810112,1677040000,28089710592,11.494,105.056,-0.049,0.061
SBIGETS.BO,368.6800454,inf,1.272780739,58.18,57.94,57.5,58,27846,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
AXISTECETF.NS,368.6800454,30.667324,1.272780739,379.48,373.8,364.44,375.84,24258,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SURJIND.BO,368.6800454,inf,1.272780739,82.82,84,81.48,84,1328,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
IRBINVIT-IV.NS,368.6800454,inf,1.272780739,67.85,67.99,67.41,68.03,170399,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
HDFCSENETF.NS,368.6800454,23.045403,1.272780739,689.84,694.99,688.01,694.99,8340,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
STYLAMIND.NS,537.552,22.122498,0.304,1515.5,1519.75,1502.05,1545,20356,69.47,7.752124646,1790681728,53560000,9110265856,1.136,537.552,0.304,-0.083
THEJO-SM.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
AFFLE.BO,125.851,53.753086,0.114,1061.15,1075.95,1066.1,1094.4,26231,20.25,7.752124646,2705995008,2281459968,16924120064,14.319,125.851,0.102,0.326
COLORCHIPS.BO,368.6800454,inf,1.272780739,3.9,3.82,3.71,3.99,334099,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ICICINIFTY.NS,368.6800454,25.539333,1.272780739,235.61,242.55,234.2,242.55,390648,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
HAPPSTMNDS.BO,107.78,49.016396,-0.288,779.6,778.65,775,786,60885,15.86,7.752124646,3046149888,72614166656,15853500416,118.1582281,107.78,-0.341,0.358
DCI-SM.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
RAJATH.BO,368.6800454,inf,1.272780739,21.79,21.79,21.79,21.79,15,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
WELTI.BO,368.6800454,inf,1.272780739,14.24,14.98,14.24,14.98,130,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
KAMRLAB.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
REGENCERAM.BO,0.353,inf,1.272780739,38.01,38.5,36.2,38.5,263,-7.08,7.752124646,-55218752,585772032,9345000,118.1582281,0.353,1.072591783,0.490908862
SW1.BO,368.6800454,inf,1.272780739,63.65,63.65,63.65,63.65,251,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
GYANDEV.BO,368.6800454,inf,1.272780739,28.79,28.22,28.22,28.22,11,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
NCPSESDL24.NS,368.6800454,inf,1.272780739,106.3,107.4,106.3,107.4,130,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
PROLIFE-SM.NS,368.6800454,inf,1.272780739,220,219.5,219.5,230.4,1000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SRTRANSFIN-ZA.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
GOLDSHARE.BO,368.6800454,inf,1.272780739,56.78,56.55,56.11,56.69,8631,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
IDBIGOLD.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SARVESHWAR-SM.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ABSLBANETF.BO,368.6800454,inf,1.272780739,46.98,47.52,46.75,47.7,1347,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
LICNETFSEN.BO,368.6800454,inf,1.272780739,791.05,794.85,794.85,794.85,1,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
HDFCNIFETF.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
DOLATALGO.BO,14.683,12.656193,0.404,69.81,69.16,68.2,70.74,10458,5.41,7.752124646,12331239082,1445990016,2584069888,21.022,14.683,0.399,0.481
ICICIBANKN.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ANUP.BO,2073.952,40.15814,0.453,3155.4,3166.8,3105,3199.8,3901,79.36,7.752124646,1173233024,448289984,5376363008,9.659,2073.952,0.387,0.122
MOM100.BO,368.6800454,inf,1.272780739,50.12,50.35,50.02,50.68,2566,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
CDG.BO,368.6800454,inf,1.272780739,45.13,45.13,45.13,45.13,25,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ICICISENSX.NS,368.6800454,26.587133,1.272780739,795.7,789.11,789.11,799.98,1835,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
DOLLAR.BO,260.669,51.020706,1.289,520.35,522.1,513.05,530.55,5758,10.14,7.752124646,1063934720,2263864064,14786938880,30.916,260.669,1.294,0.162
SMARTFIN.BO,368.6800454,inf,1.272780739,11.67,11.44,11.44,11.9,57571,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
JETFREIGHT.BO,62.494,335.5,1.272780739,12.86,13.39,13.08,13.99,36923,0.04,7.752124646,58378000,583809984,3988890112,102.734,62.494,1.072591783,0.051
ADROITINFO.BO,10.687,inf,0.435,16.25,16.7,16,16.99,35626,-0.45,7.752124646,4314250,27616000,216872000,13.889,10.687,0.263,0.257
MANXT50ETF.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ICICILOVOL.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ORTINLAABS.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SHWL.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
AURDIS-SM.NS,368.6800454,inf,1.272780739,271.15,271,265,271.5,2000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
NIDHGRN.BO,368.6800454,inf,1.272780739,210.45,214.65,214.65,214.65,245,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
CHANDNIMACH.BO,368.6800454,inf,1.272780739,34.11,35.81,35.81,35.81,1858,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
NETFGILT5Y.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
NETFSDL26.NS,368.6800454,inf,1.272780739,105.99,106,105.5,106,231,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
AIRTELPP.BO,368.6800454,inf,1.272780739,817.85,824,824,842.45,544,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
OCTAL.BO,368.6800454,inf,1.272780739,18.78,19.7,19.7,19.7,20,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
CHOLAHLDNG.BO,835.225,12.225036,0.407,1050.5,1050.45,1044.05,1097.05,8174,88.83,7.752124646,12331239082,1.19E+12,1.57E+11,664.573,835.225,0.406,0.138
TREJHARA.BO,56.875,inf,-0.544,142.05,144.85,144.8,144.85,344,-252.2,7.752124646,140168752,45062000,684470976,2.439,56.875,-0.575,-0.632
GIANLIFE.BO,368.6800454,inf,1.272780739,23.24,25.72,23.22,25.72,74846,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ANDHRAPAP.BO,509.546,4.321656,-0.515,502.4,502.05,491.1,503.15,5005,114.47,7.752124646,6193443840,144010000,20263559168,0.819,509.546,-0.515,-0.165
CHCL.BO,368.6800454,inf,1.272780739,21.13,20.08,20.08,21.25,28000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
NIEHSPE.BO,368.6800454,inf,1.272780739,1.4,1.51,1.45,1.51,228,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
PARAMONE.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
IIFLWAM.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
DHRUV.BO,52.764,33.988766,0.485,118.95,124.2,116.4,124.2,4169,3.56,7.752124646,112354496,224802000,778316032,37.548,52.764,0.482,0.02
AARTISURF.BO,745.625,22.88033,0.679,580.5,595.95,581.35,595.95,4541,25.57,7.752124646,637073024,1387849984,5891513856,77.968,745.625,0.501,0.039
LCCINFOTEC.BO,0.227,66.333336,1.272780739,1.94,1.98,1.88,2.03,22505,0.03,7.752124646,4051000,33060000,28723000,9.332,0.227,1.072591783,191.25
WORL.BO,368.6800454,inf,1.272780739,7.35,7.21,7.21,7.21,19876,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
WESTLEIRES.BO,368.6800454,inf,1.272780739,185,185,185,185,1,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
APOORVA.BO,368.6800454,inf,1.272780739,29.78,29.78,29.78,29.78,5,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
KOTAKNIFTY.BO,368.6800454,inf,1.272780739,237.5,236.77,234.95,236.79,2507,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SONAMCLOCK-SM.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
OMINFRAL.BO,117.033,24.942749,-0.296,131.25,130,129.55,133.65,172116,5.24,7.752124646,860035776,1128509696,11647737856,14.878,117.033,-0.447,0.298
KBCGLOBAL.BO,1.097,inf,1.272780739,1.86,1.84,1.8,1.87,4543882,-0.25,7.752124646,-333503008,1060278976,854176000,11.438,1.097,1.072591783,0.490908862
SUPRIYA.BO,68.925,22.672241,2.13,335.4,334,334,342.3,8799,14.95,7.752124646,1699020032,57710000,5544600064,0.766,68.925,2.136,0.332
ICICIB22.BO,368.6800454,inf,1.272780739,98.32,98.32,97.82,99.94,97311,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
NIOSAG.BO,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
TEGA.BO,208.09,45.663486,-0.264,1256.3,1257.85,1236.05,1280,1818,27.28,7.752124646,2585122560,3443170048,13821440000,31.784,208.09,-0.264,0.146
PITHP.BO,368.6800454,inf,1.272780739,10.78,10.5,10.5,10.78,2000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
NARMADA-SM.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SRTRANSFIN-ZC.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SRTRANSFIN-Z6.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SRTRANSFIN-Z9.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
KUMPFIN.BO,368.6800454,inf,1.272780739,16.97,16.8,16.5,16.8,2000,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SRTRANSFIN-Z4.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SHRADDHA.BO,368.6800454,inf,1.272780739,153.3,150.3,150.3,153,3595,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
MONIND.BO,368.6800454,inf,1.272780739,26.63,26.63,26.63,26.63,976,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
RAYLA.BO,368.6800454,inf,1.272780739,2.08,2.11,2.08,2.11,300,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
MENAMANI.BO,368.6800454,inf,1.272780739,9.17,8.99,8.99,8.99,4600,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
SRTRANSFIN-ZG.NS,368.6800454,inf,1.272780739,667.6394034,668.5182914,660.4500689,682.8824728,774366.3473,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
ANUROOP.BO,368.6800454,inf,1.272780739,19.5,19.15,19.15,19.21,2687,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
TCNSBRANDS.BO,158.26,inf,1.272780739,344.55,344.3,340.6,346.5,3763,-39.41,7.752124646,-2500310016,6351609856,10167919616,139.585,158.26,1.072591783,-0.09
NIBE.BO,368.6800454,inf,1.272780739,1241.35,1298,1250,1303.4,25294,18.4682045,7.752124646,12331239082,72614166656,87657371063,118.1582281,368.6800454,1.072591783,0.490908862
